utcMicrosecondsSinceEpoch,headX,headY,headZ,neckX,neckY,neckZ,leftShoulderX,leftShoulderY,leftShoulderZ,rightShoulderX,rightShoulderY,rightShoulderZ,leftElbowX,leftElbowY,leftElbowZ,rightElbowX,rightElbowY,rightElbowZ,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ,torsoX,torsoY,torsoZ,leftHipX,leftHipY,leftHipZ,rightHipX,rightHipY,rightHipZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftFootX,leftFootY,leftFootZ,rightFootX,rightFootY,rightFootZ
1636576722387000,-26.0695,14.1139,141.012,-24.0067,-2.5118400000000003,144.866,-33.7815,-2.81352,149.8,-14.2319,-2.21015,139.933,-33.3642,-15.3427,131.603,-6.3498600000000005,-20.8162,135.877,-27.3439,-17.4186,110.2,-7.40564,-42.1609,136.241,-22.0784,-17.6374,147.762,-26.4032,-32.9559,153.81400000000002,-13.8971,-32.569900000000004,147.501,-26.4032,-63.9978,153.81400000000002,-13.8971,-63.6118,147.501,-26.4032,-93.8458,153.81400000000002,-13.8971,-93.4598,147.501
1636576722422000,-26.1294,14.1054,141.106,-23.9058,-2.60312,144.745,-33.707100000000004,-3.09256,149.607,-14.104400000000002,-2.11367,139.88299999999998,-34.0362,-15.509899999999998,131.618,-6.349880000000001,-20.8557,135.906,-27.7779,-17.4545,110.275,-7.36927,-42.1987,136.429,-21.8439,-17.7566,147.377,-26.0533,-33.223200000000006,153.119,-13.5107,-32.5969,146.897,-26.0533,-64.26509999999999,153.119,-13.5107,-63.6388,146.897,-26.0533,-94.1131,153.119,-13.5107,-93.4868,146.897
1636576722455000,-26.1989,14.2238,141.453,-23.9453,-2.44693,144.93599999999998,-33.7132,-2.99513,149.86,-14.1774,-1.89873,140.012,-34.2081,-15.524,131.44400000000002,-6.2935,-20.8096,135.89600000000002,-28.0014,-17.4661,110.08599999999998,-7.57851,-42.1402,136.226,-21.7973,-17.5995,147.51,-25.8972,-33.1027,153.23399999999998,-13.4013,-32.4014,146.934,-25.8972,-64.1446,153.23399999999998,-13.4013,-63.4433,146.934,-25.8972,-93.9926,153.23399999999998,-13.4013,-93.2913,146.934
1636576722492000,-26.2276,14.1484,141.675,-24.0563,-2.4829,145.054,-33.7054,-2.9808,150.207,-14.4072,-1.985,139.901,-34.141000000000005,-15.413999999999998,131.57,-6.35041,-20.5634,135.837,-28.3199,-17.3888,110.111,-7.39943,-41.9055,136.246,-21.9654,-17.6645,147.502,-26.048,-33.1647,153.247,-13.7009,-32.5276,146.653,-26.048,-64.20660000000001,153.247,-13.7009,-63.569500000000005,146.653,-26.048,-94.0546,153.247,-13.7009,-93.4175,146.653
1636576722526000,-26.1153,14.0155,141.384,-23.9272,-2.58567,144.921,-33.6825,-3.07778,149.87,-14.172,-2.09356,139.972,-34.5221,-15.4025,131.84,-6.27751,-20.634,135.972,-25.629,-18.0511,111.833,-7.379779999999999,-41.9768,136.196,-21.8592,-17.750899999999998,147.49,-26.0337,-33.231,153.225,-13.5485,-32.6012,146.89100000000002,-26.0337,-64.2729,153.225,-13.5485,-63.6431,146.89100000000002,-26.0337,-94.1209,153.225,-13.5485,-93.4911,146.89100000000002
1636576722554000,-26.0471,13.9713,141.135,-23.8873,-2.62833,144.832,-33.687,-3.08974,149.699,-14.0875,-2.16692,139.965,-32.562400000000004,-16.3508,130.714,-6.233890000000001,-20.8064,136.011,-22.525,-18.2299,111.134,-7.37485,-42.1488,136.06900000000002,-21.8281,-17.77,147.542,-26.0408,-33.206900000000005,153.368,-13.497,-32.6163,147.138,-26.0408,-64.2489,153.368,-13.497,-63.6582,147.138,-26.0408,-94.0968,153.368,-13.497,-93.5062,147.138
1636576722587000,-26.094900000000003,14.0112,141.167,-23.8945,-2.56625,144.848,-33.738,-3.05418,149.625,-14.0509,-2.07832,140.071,-29.1322,-17.3263,128.655,-6.21141,-20.8901,136.006,-20.9783,-18.2951,107.922,-7.3755,-42.2317,136.137,-21.8481,-17.717599999999997,147.517,-26.1013,-33.181200000000004,153.244,-13.502,-32.5567,147.129,-26.1013,-64.2231,153.244,-13.502,-63.5986,147.129,-26.1013,-94.0711,153.244,-13.502,-93.4466,147.129
1636576722620000,-26.0573,13.9785,141.236,-23.8229,-2.57656,144.777,-33.683800000000005,-3.13081,149.512,-13.9621,-2.02232,140.041,-29.3382,-16.4176,129.781,-6.204829999999999,-20.8327,135.97899999999998,-23.6333,-17.8966,108.416,-7.37749,-42.168400000000005,136.405,-21.754,-17.747999999999998,147.309,-25.9944,-33.2741,152.872,-13.3756,-32.564800000000005,146.81199999999998,-25.9944,-64.316,152.872,-13.3756,-63.6067,146.81199999999998,-25.9944,-94.164,152.872,-13.3756,-93.4547,146.81199999999998
1636576722654000,-26.0277,14.0599,141.265,-23.9432,-2.54967,144.94,-33.7037,-2.91665,149.889,-14.1827,-2.18268,139.991,-30.5655,-15.9076,130.305,-6.19636,-20.8353,135.993,-25.7271,-17.7497,108.693,-7.37735,-42.1727,136.373,-21.9879,-17.700200000000002,147.673,-26.2804,-33.0856,153.574,-13.7847,-32.6157,147.238,-26.2804,-64.1275,153.574,-13.7847,-63.6576,147.238,-26.2804,-93.9755,153.574,-13.7847,-93.5056,147.238
1636576722687000,-25.996,14.0797,141.076,-23.9884,-2.59213,144.901,-33.7855,-2.9037,149.785,-14.191300000000002,-2.28057,140.017,-31.872000000000003,-15.4946,130.899,-6.2585,-20.8511,135.957,-26.9073,-17.5973,109.288,-7.489839999999999,-42.1871,136.285,-22.1025,-17.7368,147.71800000000002,-26.4893,-33.081,153.661,-13.944,-32.682,147.40699999999998,-26.4893,-64.1229,153.661,-13.944,-63.7239,147.40699999999998,-26.4893,-93.9708,153.661,-13.944,-93.5719,147.40699999999998
1636576722720000,-25.9814,14.0074,141.076,-24.0472,-2.58969,144.93699999999998,-33.8547,-2.84883,149.80599999999998,-14.2396,-2.33055,140.068,-32.7981,-15.3624,131.18,-6.2853900000000005,-20.9103,135.941,-27.509,-17.5219,109.627,-7.49601,-42.2457,136.377,-22.217,-17.7297,147.818,-26.669400000000003,-33.035700000000006,153.818,-14.1043,-32.7037,147.57999999999998,-26.669400000000003,-64.07759999999999,153.818,-14.1043,-63.7456,147.57999999999998,-26.669400000000003,-93.9256,153.818,-14.1043,-93.5936,147.57999999999998
1636576722753000,-25.9419,14.0025,141.08800000000002,-24.0492,-2.59469,144.93699999999998,-33.8823,-2.82865,149.757,-14.2161,-2.36073,140.11700000000002,-33.6711,-15.398,131.371,-6.30092,-20.92,135.91,-27.6027,-17.499000000000002,110.019,-7.487699999999999,-42.2587,136.237,-22.2932,-17.7501,147.784,-26.8349,-33.0554,153.71800000000002,-14.2394,-32.755700000000004,147.544,-26.8349,-64.09729999999999,153.71800000000002,-14.2394,-63.7976,147.544,-26.8349,-93.9453,153.71800000000002,-14.2394,-93.6456,147.544
1636576722787000,-25.981,13.9435,141.14600000000002,-24.105600000000003,-2.64038,144.916,-33.9696,-2.91082,149.67000000000002,-14.241499999999998,-2.36993,140.161,-33.9964,-15.3653,131.495,-6.31596,-20.9287,135.9,-27.9911,-17.4487,110.108,-7.40908,-42.2718,136.264,-22.3697,-17.8181,147.654,-26.9484,-33.169,153.43599999999998,-14.3192,-32.8227,147.348,-26.9484,-64.21090000000001,153.43599999999998,-14.3192,-63.8646,147.348,-26.9484,-94.0589,153.43599999999998,-14.3192,-93.7126,147.348
1636576722821000,-25.959,13.9161,141.01600000000002,-24.0723,-2.69126,144.845,-33.9043,-2.91286,149.668,-14.2403,-2.46966,140.022,-34.2739,-15.4274,131.524,-6.323919999999999,-20.9456,135.89100000000002,-28.1505,-17.4614,110.159,-7.530379999999999,-42.2806,136.352,-22.3445,-17.854,147.671,-26.9106,-33.1586,153.584,-14.3227,-32.874900000000004,147.409,-26.9106,-64.2005,153.584,-14.3227,-63.9168,147.409,-26.9106,-94.0485,153.584,-14.3227,-93.7648,147.409
1636576722862000,-25.9168,14.0123,141.055,-24.0195,-2.6804,144.841,-33.899,-2.92241,149.565,-14.14,-2.43839,140.118,-34.5539,-15.3624,131.743,-6.31258,-21.0295,135.874,-28.1507,-17.4046,110.458,-7.550700000000001,-42.363600000000005,136.305,-22.2982,-17.8446,147.66400000000002,-26.9004,-33.1637,153.511,-14.2535,-32.8539,147.464,-26.9004,-64.2056,153.511,-14.2535,-63.8958,147.464,-26.9004,-94.0536,153.511,-14.2535,-93.7438,147.464
1636576722896000,-25.9447,13.8607,141.278,-24.1556,-2.82289,144.877,-33.9993,-3.05612,149.676,-14.3119,-2.58965,140.079,-34.3865,-15.443700000000002,131.447,-6.32245,-21.0019,135.90699999999998,-27.9925,-17.3669,110.146,-7.53789,-42.3387,136.26600000000002,-22.504,-18.0252,147.527,-27.1519,-33.3767,153.247,-14.5529,-33.078199999999995,147.105,-27.1519,-64.4186,153.247,-14.5529,-64.12010000000001,147.105,-27.1519,-94.2666,153.247,-14.5529,-93.9681,147.105
1636576722930000,-26.0964,13.9924,141.18,-24.2323,-2.76168,144.90699999999998,-34.059,-2.97355,149.74200000000002,-14.4057,-2.54982,140.073,-34.4831,-15.4616,131.541,-6.38017,-21.1573,135.999,-27.9195,-17.4086,110.292,-7.603289999999999,-42.4952,136.236,-22.5527,-17.9436,147.656,-27.1621,-33.2612,153.499,-14.5842,-32.989999999999995,147.31,-27.1621,-64.3031,153.499,-14.5842,-64.0319,147.31,-27.1621,-94.1511,153.499,-14.5842,-93.8799,147.31
1636576722956000,-26.0871,14.0074,141.39100000000002,-24.3403,-2.75359,144.958,-34.1334,-2.96034,149.861,-14.5472,-2.54684,140.055,-34.5551,-15.4832,131.574,-6.34601,-21.1033,135.98,-28.1248,-17.4189,110.284,-7.568659999999999,-42.4397,136.329,-22.746,-17.979499999999998,147.5,-27.4185,-33.337599999999995,153.18,-14.8851,-33.073,146.906,-27.4185,-64.3795,153.18,-14.8851,-64.1149,146.906,-27.4185,-94.2275,153.18,-14.8851,-93.9629,146.906
1636576722986000,-26.0811,14.0097,141.446,-24.3639,-2.80453,144.923,-34.199200000000005,-3.05568,149.738,-14.5286,-2.55338,140.108,-33.276799999999994,-16.1924,130.339,-6.32725,-21.1549,136.096,-26.5168,-18.0853,108.768,-7.66357,-42.4841,136.462,-22.8073,-18.06,147.307,-27.5445,-33.476299999999995,152.772,-14.9568,-33.1548,146.61,-27.5445,-64.51820000000001,152.772,-14.9568,-64.1968,146.61,-27.5445,-94.3662,152.772,-14.9568,-94.0447,146.61
1636576723018000,-26.0271,13.9006,141.217,-24.3729,-2.77324,144.895,-34.2059,-2.91169,149.719,-14.5399,-2.63479,140.071,-33.3125,-15.8138,130.722,-6.32423,-21.2038,136.147,-26.9755,-17.8071,109.223,-7.62136,-42.5341,136.59,-22.8515,-17.9842,147.56,-27.6235,-33.2837,153.31199999999998,-15.0369,-33.1065,147.137,-27.6235,-64.3256,153.31199999999998,-15.0369,-64.14840000000001,147.137,-27.6235,-94.1736,153.31199999999998,-15.0369,-93.9964,147.137
1636576723063000,-26.1047,13.8988,141.102,-24.3884,-2.68943,144.958,-34.1944,-2.79197,149.837,-14.5823,-2.58688,140.078,-33.616,-15.5439,131.291,-6.476999999999999,-21.2644,136.125,-27.5283,-17.6525,109.825,-7.791200000000001,-42.5961,136.305,-22.8132,-17.8625,147.804,-27.514100000000003,-33.1011,153.774,-14.962,-32.9699,147.528,-27.514100000000003,-64.143,153.774,-14.962,-64.01180000000001,147.528,-27.514100000000003,-93.991,153.774,-14.962,-93.8598,147.528
1636576723096000,-26.210500000000003,13.9573,141.043,-24.3961,-2.58875,144.96300000000002,-34.1839,-2.68249,149.88,-14.6084,-2.49501,140.046,-33.8557,-15.4365,131.418,-6.56327,-21.2316,136.087,-27.6368,-17.540399999999998,110.035,-7.858580000000001,-42.5657,136.232,-22.7481,-17.726599999999998,147.95499999999998,-27.3638,-32.9245,154.094,-14.836099999999998,-32.804500000000004,147.801,-27.3638,-63.9664,154.094,-14.836099999999998,-63.8464,147.801,-27.3638,-93.8144,154.094,-14.836099999999998,-93.6944,147.801
1636576723128000,-26.161900000000003,14.0623,141.173,-24.2648,-2.52866,144.977,-34.074,-2.72893,149.847,-14.455699999999998,-2.32839,140.107,-33.8902,-15.446000000000002,131.351,-6.61262,-21.1676,136.071,-27.701100000000004,-17.4137,109.968,-7.811100000000001,-42.5037,136.442,-22.5325,-17.682,147.844,-27.0759,-32.9634,153.826,-14.5243,-32.707100000000004,147.594,-27.0759,-64.0053,153.826,-14.5243,-63.749,147.594,-27.0759,-93.8533,153.826,-14.5243,-93.597,147.594
1636576723152000,-26.1147,14.0357,141.135,-24.1743,-2.56616,144.887,-34.0105,-2.81545,149.7,-14.3381,-2.31687,140.074,-33.970299999999995,-15.3675,131.427,-6.48413,-20.9203,136.03,-27.9609,-17.456899999999997,110.017,-7.779009999999999,-42.2525,136.331,-22.3999,-17.7202,147.728,-26.9175,-33.0337,153.648,-14.3336,-32.714800000000004,147.49,-26.9175,-64.0756,153.648,-14.3336,-63.7567,147.49,-26.9175,-93.9236,153.648,-14.3336,-93.6047,147.49
1636576723183000,-26.1392,14.0354,141.114,-24.2472,-2.59269,144.94400000000002,-34.0232,-2.80567,149.879,-14.4712,-2.37972,140.009,-34.2462,-15.3957,131.553,-6.4086,-20.8775,135.99200000000002,-28.1217,-17.4814,110.181,-7.78682,-42.2054,136.255,-22.4677,-17.7409,147.816,-26.943,-33.0253,153.845,-14.4333,-32.7528,147.53,-26.943,-64.0672,153.845,-14.4333,-63.7947,147.53,-26.943,-93.9152,153.845,-14.4333,-93.6427,147.53
1636576723224000,-26.1458,14.0823,141.107,-24.259,-2.6077000000000004,144.832,-34.0942,-2.89315,149.643,-14.4238,-2.32226,140.02100000000002,-34.136700000000005,-15.3258,131.669,-6.36476,-20.897,135.964,-28.2233,-17.4512,110.244,-7.71977,-42.224,136.371,-22.5032,-17.7913,147.52100000000002,-27.0409,-33.1576,153.288,-14.4538,-32.7923,147.131,-27.0409,-64.1995,153.288,-14.4538,-63.8342,147.131,-27.0409,-94.0475,153.288,-14.4538,-93.6822,147.131
1636576723258000,-26.1007,14.0161,141.103,-24.149700000000003,-2.76765,144.623,-34.0497,-3.19938,149.285,-14.2496,-2.33591,139.962,-34.3328,-15.389599999999998,131.601,-6.35534,-20.8657,135.951,-28.2643,-17.460900000000002,110.215,-7.76434,-42.1908,136.28699999999998,-22.3457,-17.9888,147.04500000000002,-26.8777,-33.486200000000004,152.45,-14.2058,-32.9336,146.483,-26.8777,-64.5281,152.45,-14.2058,-63.9755,146.483,-26.8777,-94.3761,152.45,-14.2058,-93.8234,146.483
1636576723291000,-26.055200000000003,13.9572,141.097,-24.1129,-2.7589300000000003,144.691,-33.978300000000004,-3.14593,149.432,-14.2475,-2.3719200000000003,139.95,-34.4152,-15.5488,131.331,-6.28057,-20.9904,136.051,-28.7228,-17.4525,109.831,-7.59511,-42.3194,136.49,-22.3245,-17.974,147.17000000000002,-26.8503,-33.4368,152.684,-14.222,-32.9414,146.615,-26.8503,-64.4787,152.684,-14.222,-63.9833,146.615,-26.8503,-94.3267,152.684,-14.222,-93.8313,146.615
1636576723317000,-26.0121,13.8823,140.894,-24.1668,-2.71702,144.70499999999998,-33.976,-2.93797,149.56900000000002,-14.3577,-2.49606,139.841,-34.5895,-15.477099999999998,131.53900000000002,-6.30161,-20.9854,135.998,-28.6573,-17.409,110.105,-7.61157,-42.3169,136.31099999999998,-22.4371,-17.8806,147.504,-26.986700000000003,-33.1856,153.418,-14.428,-32.9027,147.19,-26.986700000000003,-64.22749999999999,153.418,-14.428,-63.9446,147.19,-26.986700000000003,-94.0755,153.418,-14.428,-93.7926,147.19
1636576723350000,-25.9745,13.8527,140.78699999999998,-24.1459,-2.76693,144.757,-33.9508,-2.94282,149.634,-14.3409,-2.59104,139.879,-34.5185,-15.5522,131.41199999999998,-6.3706000000000005,-21.0851,136.083,-28.3039,-17.368299999999998,110.049,-7.716200000000001,-42.4115,135.933,-22.4223,-17.9105,147.675,-26.9757,-33.1666,153.717,-14.4218,-32.9414,147.472,-26.9757,-64.2085,153.717,-14.4218,-63.9833,147.472,-26.9757,-94.0565,153.717,-14.4218,-93.8313,147.472
1636576723384000,-26.0084,13.8433,140.942,-24.2508,-2.74056,144.86,-34.0515,-2.87166,149.749,-14.4502,-2.60946,139.971,-34.4435,-15.5899,131.278,-6.40108,-21.227,136.132,-28.0865,-17.3535,109.951,-7.79461,-42.5499,136.324,-22.5964,-17.8947,147.77,-27.2191,-33.1327,153.81199999999998,-14.6648,-32.964800000000004,147.549,-27.2191,-64.1747,153.81199999999998,-14.6648,-64.0067,147.549,-27.2191,-94.0226,153.81199999999998,-14.6648,-93.8547,147.549
1636576723417000,-26.0319,13.8695,141.02,-24.1728,-2.73689,144.846,-34.023,-2.96964,149.63,-14.3226,-2.50415,140.06300000000002,-34.4647,-15.4998,131.451,-6.52214,-21.1942,136.155,-28.2132,-17.4096,110.106,-7.839069999999999,-42.5228,136.03,-22.4387,-17.897,147.679,-27.01,-33.2062,153.574,-14.3994,-32.9082,147.45,-27.01,-64.2481,153.574,-14.3994,-63.9501,147.45,-27.01,-94.0961,153.574,-14.3994,-93.7981,147.45
1636576723450000,-26.0819,13.8041,141.054,-24.1884,-2.74233,144.889,-34.031099999999995,-3.0193000000000003,149.68699999999998,-14.3457,-2.46536,140.091,-34.478300000000004,-15.541,131.393,-6.437810000000001,-21.0339,136.031,-28.2255,-17.4738,110.049,-7.73956,-42.3652,136.111,-22.3618,-17.8844,147.762,-26.8317,-33.2036,153.704,-14.2388,-32.8492,147.566,-26.8317,-64.2455,153.704,-14.2388,-63.8911,147.566,-26.8317,-94.0935,153.704,-14.2388,-93.7391,147.566
1636576723485000,-26.086900000000004,13.881800000000002,141.128,-24.0693,-2.70295,144.797,-33.9222,-3.0959,149.566,-14.2165,-2.31,140.029,-34.4513,-15.6156,131.243,-6.38575,-20.9442,135.987,-28.0599,-17.4239,109.929,-7.680540000000001,-42.2766,136.19400000000002,-22.1837,-17.8778,147.443,-26.6012,-33.3039,153.139,-13.9951,-32.8012,147.038,-26.6012,-64.3458,153.139,-13.9951,-63.84310000000001,147.038,-26.6012,-94.1938,153.139,-13.9951,-93.6911,147.038
1636576723518000,-26.059500000000003,13.8695,141.11700000000002,-24.0171,-2.7296,144.673,-33.8684,-3.19323,149.43900000000002,-14.1657,-2.2659700000000003,139.908,-34.4299,-15.5538,131.294,-6.29008,-20.8792,136.05599999999998,-28.1701,-17.445,109.948,-7.682840000000001,-42.2064,136.251,-22.1006,-17.9283,147.156,-26.4855,-33.423500000000004,152.68800000000002,-13.8828,-32.8303,146.591,-26.4855,-64.4654,152.68800000000002,-13.8828,-63.8722,146.591,-26.4855,-94.3134,152.68800000000002,-13.8828,-93.7202,146.591
1636576723552000,-26.0462,13.8413,141.06,-23.9691,-2.8742,144.572,-33.8546,-3.4064300000000003,149.259,-14.0836,-2.34197,139.885,-34.4584,-15.5988,131.184,-6.23893,-20.8653,136.091,-28.1758,-17.4623,109.842,-7.67504,-42.1905,136.241,-22.0442,-18.096,146.904,-26.4432,-33.6582,152.233,-13.7954,-32.9773,146.237,-26.4432,-64.70009999999999,152.233,-13.7954,-64.0192,146.237,-26.4432,-94.5481,152.233,-13.7954,-93.8672,146.237
1636576723591000,-26.0769,13.985499999999998,141.081,-23.9823,-2.81349,144.577,-33.8849,-3.38566,149.223,-14.0797,-2.24132,139.93,-34.5244,-15.5158,131.177,-6.2038400000000005,-20.9649,136.099,-28.2256,-17.469900000000003,109.847,-7.6979,-42.2865,136.121,-22.021700000000003,-18.0357,146.881,-26.3938,-33.6238,152.156,-13.7284,-32.892,146.21300000000002,-26.3938,-64.6657,152.156,-13.7284,-63.93390000000001,146.21300000000002,-26.3938,-94.5137,152.156,-13.7284,-93.7819,146.21300000000002
1636576723625000,-26.0342,13.9399,141.237,-23.948,-2.77191,144.697,-33.8233,-3.32493,149.404,-14.0728,-2.21889,139.99,-34.6061,-15.555600000000002,131.183,-6.20049,-20.8885,136.095,-28.2393,-17.5044,109.873,-7.68223,-42.2105,136.253,-21.9922,-17.9935,147.012,-26.3536,-33.5689,152.33800000000002,-13.7189,-32.8614,146.316,-26.3536,-64.6108,152.33800000000002,-13.7189,-63.9033,146.316,-26.3536,-94.4588,152.33800000000002,-13.7189,-93.7513,146.316
1636576723654000,-26.0077,13.9823,141.066,-23.9445,-2.77682,144.582,-33.7789,-3.31582,149.375,-14.1101,-2.23781,139.78900000000002,-34.705,-15.5345,131.35399999999998,-6.19821,-20.9388,136.065,-28.2998,-17.475,110.054,-7.796810000000001,-42.246300000000005,136.514,-21.9818,-17.997700000000002,146.898,-26.3108,-33.5634,152.28,-13.7272,-32.8737,146.147,-26.3108,-64.6053,152.28,-13.7272,-63.9156,146.147,-26.3108,-94.4533,152.28,-13.7272,-93.7636,146.147
1636576723688000,-26.0368,13.941,141.125,-23.9623,-2.77642,144.674,-33.822,-3.2689700000000004,149.42000000000002,-14.1026,-2.28387,139.927,-34.6288,-15.4544,131.378,-6.19376,-20.9862,136.04500000000002,-28.3753,-17.461000000000002,110.041,-7.831239999999999,-42.2931,136.433,-22.0125,-17.9734,147.147,-26.372000000000003,-33.4856,152.658,-13.7532,-32.8552,146.584,-26.372000000000003,-64.5275,152.658,-13.7532,-63.8971,146.584,-26.372000000000003,-94.3755,152.658,-13.7532,-93.7451,146.584
1636576723723000,-25.9916,13.9101,141.071,-23.9749,-2.83529,144.613,-33.8246,-3.3266599999999995,149.38,-14.1252,-2.34392,139.845,-34.6335,-15.559,131.40699999999998,-6.19317,-21.0199,136.1,-28.3204,-17.468600000000002,110.078,-7.860760000000001,-42.3214,136.64100000000002,-22.0506,-18.0464,147.02,-26.4286,-33.572,152.47899999999998,-13.8241,-32.943200000000004,146.378,-26.4286,-64.6139,152.47899999999998,-13.8241,-63.9851,146.378,-26.4286,-94.4619,152.47899999999998,-13.8241,-93.8331,146.378
1636576723757000,-25.998,13.9898,141.029,-24.0526,-2.66257,144.738,-33.927,-3.02393,149.464,-14.1782,-2.30121,140.011,-34.5793,-15.587,131.353,-6.187189999999999,-21.0524,136.053,-28.3539,-17.4498,109.994,-7.77419,-42.363600000000005,136.408,-22.2437,-17.851599999999998,147.356,-26.7543,-33.2719,152.998,-14.115199999999998,-32.8093,146.949,-26.7543,-64.3138,152.998,-14.115199999999998,-63.85119999999999,146.949,-26.7543,-94.1618,152.998,-14.115199999999998,-93.6992,146.949
1636576723790000,-26.067500000000003,13.9537,141.267,-24.0973,-2.73002,144.73399999999998,-33.984300000000005,-3.13061,149.43099999999998,-14.2102,-2.32943,140.036,-34.597,-15.5841,131.42000000000002,-6.17792,-20.9119,136.078,-28.323500000000003,-17.46,110.076,-7.73318,-42.2276,136.221,-22.3088,-17.9471,147.2,-26.8466,-33.4205,152.672,-14.1941,-32.907799999999995,146.661,-26.8466,-64.4624,152.672,-14.1941,-63.94969999999999,146.661,-26.8466,-94.3104,152.672,-14.1941,-93.7977,146.661
1636576723819000,-26.0322,14.0534,141.323,-24.0634,-2.65692,144.818,-33.9368,-3.02083,149.548,-14.19,-2.29301,140.089,-34.6335,-15.6636,131.41,-6.18936,-20.9872,136.12,-28.309,-17.4742,110.075,-7.836329999999999,-42.2925,136.506,-22.2843,-17.8631,147.362,-26.8246,-33.3022,152.933,-14.1859,-32.8363,146.879,-26.8246,-64.3441,152.933,-14.1859,-63.8783,146.879,-26.8246,-94.1921,152.933,-14.1859,-93.7262,146.879
1636576723853000,-26.0996,14.0296,141.417,-24.1397,-2.6621300000000003,144.832,-33.9995,-3.07135,149.58599999999998,-14.2799,-2.25291,140.078,-34.6841,-15.5123,131.62,-6.18684,-20.9575,136.082,-28.1397,-17.4387,110.364,-7.94028,-42.2568,136.199,-22.3347,-17.8835,147.265,-26.837,-33.366699999999994,152.74,-14.2223,-32.8431,146.65699999999998,-26.837,-64.4086,152.74,-14.2223,-63.885000000000005,146.65699999999998,-26.837,-94.2566,152.74,-14.2223,-93.733,146.65699999999998
1636576723886000,-26.126,13.8923,141.398,-24.1469,-2.7375800000000003,144.92000000000002,-34.007,-3.13566,149.675,-14.2868,-2.33951,140.16500000000002,-34.575,-15.4772,131.583,-6.27433,-20.8928,136.042,-28.22,-17.4437,110.273,-7.95895,-42.1947,136.413,-22.307,-17.9369,147.46300000000002,-26.7757,-33.391000000000005,153.048,-14.158600000000002,-32.8816,146.964,-26.7757,-64.43289999999999,153.048,-14.158600000000002,-63.9235,146.964,-26.7757,-94.2809,153.048,-14.158600000000002,-93.7715,146.964
1636576723922000,-26.1078,13.897900000000002,141.301,-24.0581,-2.82066,144.762,-33.9327,-3.32702,149.476,-14.183600000000002,-2.31431,140.049,-34.5803,-15.5281,131.567,-6.30601,-20.9317,136.035,-28.1114,-17.436600000000002,110.285,-7.970789999999999,-42.2351,136.482,-22.1471,-18.0387,147.131,-26.5529,-33.5806,152.515,-13.9194,-32.9328,146.485,-26.5529,-64.6225,152.515,-13.9194,-63.9747,146.485,-26.5529,-94.4705,152.515,-13.9194,-93.8227,146.485
1636576723959000,-26.0608,13.9105,141.251,-23.953,-2.87196,144.654,-33.8561,-3.471,149.29500000000002,-14.0498,-2.27291,140.013,-34.5779,-15.6124,131.368,-6.24941,-20.9845,136.05,-28.2451,-17.4504,110.03900000000002,-7.954949999999999,-42.2853,136.507,-21.9769,-18.0997,146.905,-26.3354,-33.7106,152.125,-13.6662,-32.9442,146.18699999999998,-26.3354,-64.7525,152.125,-13.6662,-63.9861,146.18699999999998,-26.3354,-94.6005,152.125,-13.6662,-93.8341,146.18699999999998
1636576723995000,-25.9907,13.8794,141.121,-23.8724,-2.84805,144.543,-33.7551,-3.45299,149.228,-13.9898,-2.24312,139.858,-34.7061,-15.6565,131.27,-6.22527,-20.9596,136.06199999999998,-28.8639,-17.4107,109.8,-7.83229,-42.2703,136.18800000000002,-21.8668,-18.0704,146.809,-26.1816,-33.679700000000004,152.07,-13.5407,-32.906,146.078,-26.1816,-64.7216,152.07,-13.5407,-63.9479,146.078,-26.1816,-94.5696,152.07,-13.5407,-93.7958,146.078
1636576724028000,-26.0242,14.0261,141.267,-23.8906,-2.73146,144.598,-33.7605,-3.3286299999999995,149.31199999999998,-14.0207,-2.1343,139.885,-34.673500000000004,-15.5344,131.331,-6.19572,-20.9657,136.043,-28.7532,-17.3838,109.887,-7.76216,-42.2811,136.145,-21.9159,-17.967,146.803,-26.2548,-33.584500000000006,152.023,-13.6274,-32.8205,145.993,-26.2548,-64.6264,152.023,-13.6274,-63.8624,145.993,-26.2548,-94.4744,152.023,-13.6274,-93.7104,145.993
1636576724052000,-26.0848,14.035,141.273,-23.9001,-2.7022,144.656,-33.755900000000004,-3.28332,149.401,-14.0444,-2.12108,139.911,-34.7286,-15.5463,131.342,-6.19458,-20.8861,136.038,-29.1449,-17.3506,109.805,-7.82213,-42.197500000000005,136.01,-21.901,-17.9223,146.945,-26.207600000000003,-33.5141,152.269,-13.596100000000002,-32.7705,146.197,-26.207600000000003,-64.556,152.269,-13.596100000000002,-63.8124,146.197,-26.207600000000003,-94.404,152.269,-13.596100000000002,-93.6604,146.197
1636576724085000,-26.137400000000003,14.0216,141.441,-23.9651,-2.71805,144.683,-33.8178,-3.32026,149.432,-14.1124,-2.11583,139.935,-34.694900000000004,-15.5223,131.339,-6.18686,-20.8872,136.034,-28.7817,-17.4043,109.898,-7.858639999999999,-42.195800000000006,136.012,-21.9923,-17.96,146.844,-26.3225,-33.5871,152.042,-13.7165,-32.8166,145.966,-26.3225,-64.62899999999999,152.042,-13.7165,-63.85850000000001,145.966,-26.3225,-94.477,152.042,-13.7165,-93.7065,145.966
