utcMicrosecondsSinceEpoch,headX,headY,headZ,neckX,neckY,neckZ,leftShoulderX,leftShoulderY,leftShoulderZ,rightShoulderX,rightShoulderY,rightShoulderZ,leftElbowX,leftElbowY,leftElbowZ,rightElbowX,rightElbowY,rightElbowZ,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ,torsoX,torsoY,torsoZ,leftHipX,leftHipY,leftHipZ,rightHipX,rightHipY,rightHipZ
1636576696221000,-25.666000000000004,14.2777,140.635,-23.8054,-1.87879,145.994,-33.5393,-1.5864699999999998,151.002,-14.0714,-2.17111,140.986,-33.5393,-21.8831,151.002,-8.69777,-22.941,135.809,-33.5394,-42.1797,151.002,-14.123500000000002,-29.082,116.074,-21.952,-16.6231,150.457,-26.539,-31.1739,158.23399999999998,-13.6582,-31.560700000000004,151.607
1636576696254000,-25.6909,14.3666,140.56,-23.7295,-1.73753,145.95999999999998,-33.472,-1.48591,150.957,-13.987,-1.98916,140.96300000000002,-33.472,-21.7825,150.957,-9.1155,-22.4671,135.248,-33.4721,-42.0792,150.957,-14.337,-29.1366,115.635,-21.7989,-16.4613,150.466,-26.3074,-31.0188,158.274,-13.4291,-31.3514,151.668
1636576696289000,-25.6502,14.2831,140.373,-23.6359,-1.7276900000000002,145.91,-33.39,-1.50275,150.887,-13.8817,-1.95263,140.932,-33.39,-21.7994,150.887,-9.40468,-22.1026,134.76,-33.39,-42.096,150.887,-14.4996,-29.1726,115.253,-21.6029,-16.3939,150.55599999999998,-26.0169,-30.9115,158.493,-13.1229,-31.208800000000004,151.913
1636576696324000,-25.6246,14.2345,140.43599999999998,-23.5549,-1.74223,145.889,-33.3432,-1.63107,150.802,-13.7667,-1.85339,140.975,-33.3431,-21.9277,150.802,-9.65316,-22.0434,134.429,-33.3432,-42.2243,150.802,-14.688399999999998,-29.1871,114.929,-21.4119,-16.408,150.49,-25.809800000000003,-30.9994,158.374,-12.7279,-31.148000000000003,151.807
1636576696357000,-25.6233,14.3144,140.409,-23.4527,-1.63169,145.91,-33.2538,-1.53552,150.799,-13.651599999999998,-1.7278600000000002,141.02,-33.2538,-21.8322,150.799,-9.70997,-22.0417,134.352,-33.2538,-42.1288,150.799,-14.7372,-29.2248,114.861,-21.2491,-16.2558,150.615,-25.4993,-30.8167,158.53900000000002,-12.5919,-30.9433,152.1
1636576696391000,-25.6471,14.2036,140.296,-23.5101,-1.6878799999999998,145.866,-33.310500000000005,-1.52844,150.755,-13.709700000000002,-1.84732,140.976,-33.310500000000005,-21.8251,150.755,-9.68061,-21.96,134.36,-33.310500000000005,-42.1217,150.755,-14.6822,-29.214,114.887,-21.3182,-16.2599,150.73399999999998,-25.4484,-30.729000000000003,158.757,-12.8044,-30.9347,152.448
1636576696426000,-25.5806,14.223400000000002,140.147,-23.3122,-1.7382000000000002,145.721,-33.1683,-1.7342300000000002,150.497,-13.4562,-1.7421600000000002,140.945,-33.1683,-22.0309,150.497,-9.74032,-21.9502,134.265,-33.1683,-42.3275,150.497,-14.7315,-29.2375,114.801,-20.9953,-16.3156,150.515,-25.3621,-30.8904,158.547,-11.9946,-30.8957,152.07
1636576696458000,-25.5952,14.2643,139.973,-23.2247,-1.7127400000000002,145.594,-33.1097,-1.80018,150.31,-13.3396,-1.6253,140.878,-33.1097,-22.0968,150.31,-9.72393,-21.9619,134.256,-33.1098,-42.3934,150.31,-14.7517,-29.2328,114.795,-20.8446,-16.305,150.31300000000002,-25.069,-30.9557,158.182,-11.8602,-30.8389,151.881
1636576696491000,-25.6082,14.3233,139.927,-23.1671,-1.64956,145.603,-33.0456,-1.74254,150.334,-13.2886,-1.55658,140.872,-33.0456,-22.0392,150.334,-9.58768,-21.983600000000003,134.341,-33.0456,-42.3358,150.334,-14.6842,-29.2297,114.889,-20.7286,-16.203899999999997,150.409,-24.8199,-30.8197,158.342,-11.7601,-30.696800000000003,152.087
1636576696524000,-25.5469,14.2786,139.666,-22.9533,-1.6253,145.214,-32.9094,-2.11321,149.732,-12.9972,-1.1374,140.696,-32.9094,-22.4098,149.732,-8.85187,-21.9721,135.158,-32.9095,-42.7065,149.732,-13.7626,-29.2352,115.665,-20.3009,-16.3,149.474,-24.7495,-31.3227,156.956,-10.5476,-30.6267,150.511
1636576696554000,-25.5701,14.2858,139.685,-23.2058,-1.59891,145.329,-33.0012,-1.65091,150.18699999999998,-13.4103,-1.5469,140.471,-33.0012,-21.9475,150.18699999999998,-8.319469999999999,-21.7575,135.558,-33.0013,-42.2442,150.18699999999998,-13.4179,-29.0865,116.138,-20.8298,-16.206,149.96300000000002,-24.3826,-30.844600000000003,157.538,-12.5249,-30.7816,151.65699999999998
1636576696596000,-25.5263,14.3282,139.54000000000002,-23.447,-1.48103,145.511,-33.2097,-1.22636,150.44,-13.6843,-1.73569,140.581,-33.2097,-21.523,150.44,-8.22632,-22.1916,135.78199999999998,-33.2098,-41.8196,150.44,-13.5615,-29.1159,116.283,-21.3062,-16.0075,150.501,-25.0926,-30.3794,158.48399999999998,-13.2382,-30.6887,152.498
1636576696628000,-25.518,14.1553,139.514,-23.5531,-1.61537,145.637,-33.3279,-1.2223000000000002,150.547,-13.778299999999998,-2.00844,140.726,-33.3279,-21.5189,150.547,-8.45003,-22.4141,135.89600000000002,-33.328,-41.8156,150.547,-13.7219,-29.1384,116.308,-21.5512,-16.1128,150.78199999999998,-25.7035,-30.3627,159.019,-13.395,-30.8577,152.83599999999998
1636576696653000,-25.5375,14.3161,139.551,-23.6101,-1.46091,145.74200000000002,-33.35,-0.971864,150.721,-13.8702,-1.94995,140.764,-33.349900000000005,-21.2685,150.721,-8.65086,-22.6369,135.866,-33.35,-41.5651,150.721,-13.9081,-29.208,116.221,-21.6512,-15.928999999999998,150.996,-25.9377,-30.0836,159.441,-13.4471,-30.710700000000003,153.057
1636576696687000,-25.6304,14.1378,139.774,-23.7795,-1.71997,145.746,-33.546800000000005,-1.22154,150.675,-14.0121,-2.2184,140.818,-33.546800000000005,-21.5182,150.675,-8.55508,-22.6309,135.982,-33.546800000000005,-41.814800000000005,150.675,-13.787299999999998,-29.2442,116.343,-22.0148,-16.3096,150.719,-26.5506,-30.577800000000003,158.871,-13.9499,-31.220800000000004,152.512
1636576696720000,-25.6242,14.2336,139.581,-23.8155,-1.57855,145.743,-33.5526,-0.951395,150.717,-14.078399999999998,-2.2057,140.769,-33.5526,-21.248,150.717,-8.31151,-22.8027,136.089,-33.5527,-41.5447,150.717,-13.6173,-29.2389,116.411,-22.0924,-16.093899999999998,150.946,-26.5945,-30.2083,159.32999999999998,-14.1442,-31.0103,152.97
1636576696753000,-25.635,14.2312,139.584,-23.8477,-1.56606,145.775,-33.550200000000004,-0.8869199999999999,150.81099999999998,-14.1453,-2.2452,140.738,-33.550200000000004,-21.1836,150.81099999999998,-8.03762,-23.0657,136.269,-33.5503,-41.4802,150.81099999999998,-13.422999999999998,-29.3872,116.575,-22.1295,-16.0623,151.04000000000002,-26.707,-30.1178,159.573,-14.1157,-30.9992,153.03699999999998
1636576696793000,-25.6225,14.3049,139.84,-23.9267,-1.52812,145.899,-33.6049,-0.7800320000000001,150.973,-14.2484,-2.2762,140.825,-33.6049,-21.0767,150.973,-7.6408,-23.3907,136.65699999999998,-33.6049,-41.3733,150.973,-13.1751,-29.506400000000003,116.94,-22.3174,-16.057,151.111,-26.9186,-30.1057,159.579,-14.4976,-31.065800000000003,153.067
1636576696826000,-25.6142,14.316300000000002,139.91400000000002,-23.9746,-1.53267,145.941,-33.6259,-0.706438,151.055,-14.3233,-2.35891,140.828,-33.6259,-21.0031,151.055,-7.37679,-23.7196,136.88,-33.626,-41.2997,151.055,-12.9762,-29.6823,117.135,-22.4501,-16.066300000000002,151.168,-27.1394,-30.0679,159.68599999999998,-14.7119,-31.1318,153.102
1636576696859000,-25.6453,14.3267,139.95999999999998,-24.0384,-1.55954,145.94400000000002,-33.7122,-0.763853,151.02,-14.3647,-2.35523,140.868,-33.7122,-21.0605,151.02,-7.23673,-24.0693,137.027,-33.7122,-41.3571,151.02,-12.8192,-29.8118,117.21099999999998,-22.5367,-16.1248,151.089,-27.3122,-30.173700000000004,159.528,-14.7578,-31.2063,152.94
1636576696888000,-25.6039,14.3173,139.781,-23.9862,-1.67793,145.629,-33.724900000000005,-1.16183,150.608,-14.2475,-2.19404,140.651,-33.724900000000005,-21.4585,150.608,-7.47873,-24.0035,136.985,-33.725,-41.7551,150.608,-12.5344,-29.8597,117.068,-22.4456,-16.4251,150.172,-27.6533,-30.8146,158.16400000000002,-14.1567,-31.5298,151.264
1636576696921000,-25.5998,14.3144,139.837,-24.0484,-1.71476,145.743,-33.6957,-1.0060600000000002,150.872,-14.4011,-2.42346,140.615,-33.6957,-21.3027,150.872,-7.833159999999999,-23.5384,136.709,-33.6957,-41.5993,150.872,-12.9716,-29.5245,116.849,-22.5894,-16.4018,150.517,-27.2257,-30.6411,158.53199999999998,-15.0352,-31.5366,152.051
1636576696955000,-25.6376,14.4127,139.962,-24.1445,-1.58964,145.90699999999998,-33.7664,-0.7836719999999999,151.073,-14.5225,-2.39561,140.74,-33.7664,-21.0803,151.073,-8.0229,-23.5063,136.60899999999998,-33.7665,-41.3769,151.073,-13.2908,-29.3645,116.743,-22.7479,-16.2492,150.794,-27.468400000000003,-30.3964,158.967,-15.234100000000002,-31.4212,152.398
1636576696989000,-25.6693,14.25,140.121,-24.1981,-1.62239,146.034,-33.806400000000004,-0.747528,151.21800000000002,-14.5898,-2.49725,140.851,-33.806400000000004,-21.0442,151.21800000000002,-7.814360000000001,-23.5958,136.709,-33.806400000000004,-41.3408,151.21800000000002,-13.3385,-29.4352,116.907,-22.8359,-16.2515,151.028,-27.6686,-30.3166,159.364,-15.2787,-31.4447,152.68
1636576697021000,-25.581,14.2412,139.91,-24.0718,-1.79089,145.661,-33.7899,-1.2114699999999998,150.667,-14.3536,-2.37031,140.654,-33.7899,-21.5081,150.667,-7.87062,-23.5063,136.792,-33.7899,-41.8047,150.667,-12.862100000000002,-29.5456,116.915,-22.6903,-16.5978,150.05599999999998,-27.6204,-31.0283,157.702,-14.9972,-31.780900000000003,151.199
1636576697064000,-25.5513,14.2808,139.804,-23.9898,-1.9699,145.161,-33.7959,-1.57624,150.013,-14.1838,-2.36356,140.309,-33.7959,-21.8729,150.013,-7.763160000000001,-23.2344,136.826,-33.796,-42.1695,150.013,-12.4448,-29.5901,116.973,-22.6264,-16.8994,149.128,-27.7586,-31.568,156.309,-14.7671,-32.089600000000004,149.881
1636576697089000,-25.5495,14.2703,139.895,-23.899,-1.94375,145.195,-33.676100000000005,-1.51788,150.10899999999998,-14.1218,-2.36961,140.28199999999998,-33.676100000000005,-21.8145,150.10899999999998,-7.51431,-23.2749,136.974,-33.6762,-42.1111,150.10899999999998,-12.1802,-29.679,117.127,-22.4687,-16.8268,149.331,-27.348000000000003,-31.4351,156.638,-14.7288,-31.9847,150.296
1636576697123000,-25.5845,14.2995,140.042,-23.9302,-1.83644,145.422,-33.6395,-1.28617,150.456,-14.2209,-2.38672,140.387,-33.6395,-21.5828,150.456,-7.257569999999999,-23.5147,137.183,-33.6395,-41.8794,150.456,-12.3161,-29.5585,117.324,-22.4737,-16.6342,149.848,-27.1681,-31.0833,157.46300000000002,-14.866499999999998,-31.7805,151.08499999999998
1636576697157000,-25.6274,14.2178,140.166,-24.1479,-1.78184,145.756,-33.8141,-1.0287000000000002,150.847,-14.481800000000002,-2.53498,140.666,-33.8141,-21.3253,150.847,-7.1732,-23.8545,137.325,-33.8141,-41.622,150.847,-12.4265,-29.6197,117.432,-22.8097,-16.5,150.475,-27.4029,-30.7561,158.318,-15.5401,-31.6803,152.071
1636576697190000,-25.5924,14.2617,140.075,-24.1736,-1.6657,145.855,-33.832100000000004,-0.8136049999999999,150.947,-14.515,-2.51779,140.762,-33.832100000000004,-21.1102,150.947,-7.133419999999999,-24.1728,137.275,-33.8322,-41.4069,150.947,-12.4684,-29.7462,117.346,-22.8853,-16.3322,150.752,-27.7149,-30.4589,158.876,-15.4791,-31.538400000000003,152.425
1636576697224000,-25.5866,14.2448,139.987,-24.1804,-1.92004,145.571,-33.912099999999995,-1.32864,150.554,-14.4487,-2.51144,140.58800000000002,-33.912099999999995,-21.6253,150.554,-7.37299,-24.171100000000003,137.074,-33.9122,-41.9219,150.554,-12.4044,-29.8394,117.093,-22.9502,-16.7982,149.74,-28.4308,-31.2686,157.344,-15.0091,-32.0842,150.472
1636576697262000,-25.6101,14.3547,139.93800000000002,-23.9606,-1.73577,145.668,-33.6709,-1.13626,150.696,-14.2503,-2.33528,140.639,-33.6709,-21.4329,150.696,-7.51282,-23.8876,136.898,-33.671,-41.7295,150.696,-12.8038,-29.5881,116.993,-22.4986,-16.474,150.248,-27.4657,-30.8153,158.158,-14.6073,-31.6092,151.499
1636576697297000,-25.6466,14.221,140.014,-23.9052,-1.72682,145.762,-33.6368,-1.17845,150.75799999999998,-14.1735,-2.27519,140.767,-33.6368,-21.4751,150.75799999999998,-7.53796,-23.7859,136.93,-33.636900000000004,-41.7717,150.75799999999998,-12.9692,-29.4709,117.057,-22.2734,-16.3879,150.551,-27.0517,-30.687900000000003,158.629,-14.2315,-31.4103,152.049
1636576697362000,-25.589,14.259,140.048,-23.8541,-1.62773,145.83599999999998,-33.5731,-1.02374,150.851,-14.1352,-2.23172,140.821,-33.573,-21.3204,150.851,-7.52764,-23.738,136.921,-33.5731,-41.617,150.851,-13.0255,-29.4656,117.077,-22.2106,-16.2407,150.781,-26.869,-30.461900000000004,158.978,-14.2651,-31.2452,152.475
1636576697394000,-25.5764,14.251,139.905,-23.8866,-1.6166,145.83599999999998,-33.6071,-0.984886,150.845,-14.166,-2.24831,140.826,-33.6071,-21.2815,150.845,-7.472029999999999,-23.7324,136.945,-33.6072,-41.5782,150.845,-12.9899,-29.4728,117.109,-22.2557,-16.2138,150.841,-26.9359,-30.4008,159.099,-14.3138,-31.2211,152.594
1636576697419000,-25.591900000000003,14.2916,139.897,-23.9989,-1.56765,145.877,-33.67,-0.785349,150.957,-14.3278,-2.3499600000000003,140.796,-33.67,-21.082,150.957,-7.35395,-23.8233,136.928,-33.67,-41.3786,150.957,-12.9562,-29.542,117.11,-22.4822,-16.1346,151.007,-27.2669,-30.1918,159.447,-14.663999999999998,-31.2113,152.826
1636576697450000,-25.5697,14.366499999999998,139.798,-23.9703,-1.64838,145.594,-33.7128,-1.12505,150.56400000000002,-14.227799999999998,-2.17171,140.623,-33.7128,-21.4217,150.56400000000002,-7.476139999999999,-23.8104,136.842,-33.712900000000005,-41.7183,150.56400000000002,-12.6514,-29.7666,116.984,-22.4536,-16.4022,150.12,-27.7536,-30.789800000000003,158.124,-14.1203,-31.5221,151.169
1636576697483000,-25.575,14.1612,139.649,-24.2396,-1.6726,145.554,-33.8226,-0.782849,150.759,-14.6566,-2.56234,140.348,-33.8226,-21.0795,150.759,-7.25283,-23.5667,137.06900000000002,-33.8226,-41.3761,150.759,-12.4386,-29.6765,117.257,-22.9603,-16.3431,150.416,-27.5717,-30.4666,158.478,-15.7901,-31.5605,152.078
1636576697518000,-25.5867,14.2969,139.62,-24.3142,-1.5103,145.685,-33.8491,-0.461737,150.959,-14.7793,-2.55887,140.411,-33.8491,-20.7584,150.959,-7.230500000000001,-24.0065,137.035,-33.8492,-41.055,150.959,-12.5298,-29.7517,117.147,-23.1208,-16.125,150.748,-27.9736,-30.0747,159.156,-15.8814,-31.4045,152.46800000000002
1636576697551000,-25.5905,14.1743,139.611,-24.16,-1.80993,145.389,-33.8679,-1.15837,150.387,-14.452099999999998,-2.4615,140.39,-33.8679,-21.455,150.387,-7.49932,-24.3492,136.743,-33.868,-41.7516,150.387,-12.5084,-30.0207,116.758,-22.865,-16.6059,149.833,-28.4476,-30.9403,157.818,-14.6925,-31.8635,150.736
1636576697584000,-25.6123,14.332400000000002,139.9,-24.0632,-1.68111,145.576,-33.7202,-0.981613,150.68099999999998,-14.406200000000002,-2.38062,140.471,-33.7202,-21.2782,150.68099999999998,-7.38293,-24.1538,136.876,-33.7202,-41.5749,150.68099999999998,-12.5883,-29.8404,116.943,-22.7137,-16.4407,150.152,-27.6673,-30.7438,158.059,-15.0611,-31.6569,151.395
1636576697618000,-25.6061,14.3184,139.692,-24.053,-1.62398,145.573,-33.7244,-0.8971159999999999,150.656,-14.3816,-2.3508500000000003,140.49,-33.7244,-21.1938,150.656,-7.30633,-24.1935,136.954,-33.7245,-41.4904,150.656,-12.7455,-29.7579,117.05,-22.6634,-16.3295,150.32,-27.5615,-30.562400000000004,158.372,-14.9862,-31.5075,151.763
1636576697651000,-25.5224,14.2725,139.341,-24.0032,-1.52228,145.592,-33.6753,-0.654253,150.654,-14.3312,-2.39032,140.53,-33.675200000000004,-20.9509,150.654,-7.29054,-24.3122,136.885,-33.6753,-41.2475,150.654,-12.897,-29.7843,117.0,-22.6134,-16.0871,150.745,-27.3973,-30.0979,159.129,-15.0497,-31.206,152.667
1636576697684000,-25.527,14.2396,139.21099999999998,-23.9747,-1.50703,145.53900000000002,-33.656,-0.6119640000000001,150.582,-14.2935,-2.4021,140.496,-33.656,-20.9086,150.582,-7.21519,-24.7478,136.84,-33.656099999999995,-41.205200000000005,150.582,-12.876499999999998,-29.9944,116.911,-22.5633,-16.0259,150.826,-27.4045,-29.9668,159.369,-14.8994,-31.1229,152.856
1636576697718000,-25.535400000000003,14.337,139.417,-23.5285,-1.6485,145.195,-33.371300000000005,-1.52364,149.924,-13.6856,-1.77337,140.466,-33.371300000000005,-21.8203,149.924,-7.3542,-24.9666,136.695,-33.3714,-42.1169,149.924,-12.625,-30.1317,116.64,-21.6322,-16.387700000000002,149.531,-27.0046,-31.0347,157.35899999999998,-12.4675,-31.2192,150.374
1636576697751000,-25.5787,14.2049,139.60399999999998,-23.6302,-1.7009599999999998,145.378,-33.376999999999995,-1.3606,150.31900000000002,-13.883500000000002,-2.04131,140.43800000000002,-33.376999999999995,-21.6572,150.31900000000002,-7.22778,-24.1298,136.91500000000002,-33.3771,-41.9539,150.31900000000002,-12.5843,-29.7711,117.015,-21.7602,-16.3488,150.077,-25.9277,-30.7858,157.83499999999998,-13.8526,-31.2075,151.715
1636576697785000,-25.594900000000003,14.2984,139.546,-23.6744,-1.6012,145.45999999999998,-33.4103,-1.16338,150.43699999999998,-13.9385,-2.03902,140.483,-33.4103,-21.46,150.43699999999998,-7.40116,-23.942500000000003,136.84,-33.4104,-41.7566,150.43699999999998,-12.903200000000002,-29.607,116.983,-21.7962,-16.1735,150.416,-26.099,-30.4679,158.53199999999998,-13.737100000000002,-31.0238,152.21300000000002
1636576697817000,-25.5601,14.2571,139.565,-23.6893,-1.60261,145.56400000000002,-33.4101,-1.08553,150.574,-13.9686,-2.11968,140.553,-33.4101,-21.3822,150.574,-7.71241,-23.6456,136.625,-33.4101,-41.6788,150.574,-13.2213,-29.423,116.8,-21.8368,-16.1376,150.658,-26.2104,-30.341500000000003,158.96099999999998,-13.7581,-31.0038,152.543
1636576697851000,-25.6196,14.3934,139.724,-23.7435,-1.51152,145.68599999999998,-33.4404,-0.972192,150.746,-14.0467,-2.05085,140.626,-33.4404,-21.2688,150.746,-7.71148,-23.4902,136.56,-33.4405,-41.5655,150.746,-13.3123,-29.4164,116.804,-21.8745,-16.036099999999998,150.816,-26.2819,-30.2116,159.221,-13.729,-30.9098,152.67000000000002
1636576697890000,-25.664,14.2911,139.863,-23.7798,-1.52791,145.695,-33.503699999999995,-1.024,150.70999999999998,-14.0558,-2.03181,140.68099999999998,-33.503699999999995,-21.3206,150.70999999999998,-7.623399999999999,-23.4693,136.61,-33.503699999999995,-41.6173,150.70999999999998,-13.2126,-29.4724,116.873,-21.94,-16.0925,150.726,-26.454500000000003,-30.327800000000003,159.034,-13.7458,-30.9864,152.48
1636576697924000,-25.6202,14.394900000000002,139.825,-23.8417,-1.45299,145.691,-33.5432,-0.8298099999999999,150.736,-14.1403,-2.0761700000000003,140.64600000000002,-33.543099999999995,-21.1264,150.736,-7.44556,-23.5226,136.68800000000002,-33.5432,-41.4231,150.736,-13.0869,-29.5245,116.965,-22.1257,-16.009999999999998,150.78900000000002,-26.6024,-30.1693,159.107,-14.217,-30.9649,152.666
1636576697958000,-25.603500000000004,14.283,139.81300000000002,-23.9134,-1.55288,145.614,-33.6079,-0.8882709999999999,150.669,-14.218799999999998,-2.21749,140.559,-33.6079,-21.1849,150.669,-7.22769,-23.730600000000003,136.753,-33.608,-41.4815,150.669,-12.971,-29.6637,117.03900000000002,-22.3007,-16.1516,150.627,-26.9741,-30.3193,158.917,-14.4017,-31.1812,152.362
1636576697991000,-25.610000000000003,14.3703,139.805,-23.975,-1.4300000000000002,145.635,-33.624,-0.683755,150.764,-14.3259,-2.17625,140.506,-33.624,-20.9804,150.764,-7.167730000000001,-24.0579,136.809,-33.6241,-41.277,150.764,-12.8292,-29.8872,117.04,-22.4637,-16.0542,150.605,-27.1698,-30.1976,158.881,-14.7351,-31.1593,152.27100000000002
1636576698025000,-25.5943,14.3004,139.905,-24.0562,-1.58029,145.66400000000002,-33.6901,-0.8117889999999999,150.82,-14.4224,-2.34879,140.509,-33.6901,-21.1084,150.82,-7.13834,-24.269,136.80599999999998,-33.6901,-41.4051,150.82,-12.7166,-29.9532,116.972,-22.6066,-16.237000000000002,150.558,-27.410500000000003,-30.3948,158.798,-14.9035,-31.3925,152.105
1636576698053000,-25.6179,14.389599999999998,140.105,-24.0661,-1.5733700000000002,145.75799999999998,-33.7002,-0.8492660000000001,150.919,-14.4321,-2.29748,140.596,-33.7002,-21.1459,150.919,-7.129770000000001,-24.3951,136.833,-33.7003,-41.4425,150.919,-12.6735,-29.969,116.958,-22.6283,-16.2792,150.504,-27.5208,-30.509300000000003,158.642,-14.8602,-31.4609,151.85899999999998
1636576698082000,-25.6216,14.3797,139.983,-24.1061,-1.62079,145.683,-33.746300000000005,-0.912509,150.83599999999998,-14.465799999999998,-2.32907,140.53,-33.746300000000005,-21.2091,150.83599999999998,-7.12353,-24.3831,136.90699999999998,-33.7464,-41.5058,150.83599999999998,-12.6229,-29.9606,117.019,-22.6365,-16.3167,150.452,-27.481900000000003,-30.548700000000004,158.597,-14.8519,-31.4767,151.846
1636576698116000,-25.6323,14.237100000000002,140.196,-24.0887,-1.7104199999999998,145.747,-33.7465,-1.03671,150.871,-14.4309,-2.38413,140.622,-33.7465,-21.3333,150.871,-7.08619,-24.3958,136.932,-33.7466,-41.63,150.871,-12.6212,-29.8875,117.031,-22.6132,-16.4235,150.462,-27.4783,-30.6943,158.541,-14.797,-31.5789,151.81199999999998
1636576698149000,-25.6253,14.3276,140.26,-24.0649,-1.6842700000000002,145.77,-33.7222,-1.04454,150.901,-14.4076,-2.324,140.64,-33.7222,-21.3412,150.901,-6.942829999999999,-24.5474,137.125,-33.722300000000004,-41.6378,150.901,-12.569,-29.9035,117.213,-22.5676,-16.4142,150.426,-27.4286,-30.7229,158.459,-14.7118,-31.5653,151.704
1636576698183000,-25.617200000000004,14.359,140.065,-24.01,-1.60581,145.74,-33.6707,-0.945,150.861,-14.3492,-2.26662,140.619,-33.6707,-21.2416,150.861,-7.00776,-24.664,137.054,-33.6708,-41.5383,150.861,-12.7021,-29.896,117.128,-22.5065,-16.310200000000002,150.474,-27.3241,-30.5822,158.558,-14.682,-31.447000000000003,151.857
1636576698218000,-25.6409,14.2389,140.13299999999998,-24.0632,-1.78069,145.72899999999998,-33.7609,-1.1722,150.786,-14.3655,-2.38919,140.673,-33.7609,-21.4688,150.786,-7.062690000000001,-24.8818,137.001,-33.7609,-41.7655,150.786,-12.7427,-29.9751,117.035,-22.5633,-16.5123,150.379,-27.426,-30.844600000000003,158.346,-14.7008,-31.643,151.71099999999998
1636576698262000,-25.6449,14.4215,140.009,-24.041,-1.59923,145.754,-33.7013,-0.895024,150.868,-14.3807,-2.30343,140.639,-33.7013,-21.1917,150.868,-7.0919300000000005,-25.0013,136.966,-33.7013,-41.4883,150.868,-12.7717,-29.9967,116.975,-22.572,-16.286,150.55,-27.3365,-30.518400000000003,158.647,-14.8696,-31.4272,152.047
1636576698299000,-25.6637,14.2416,139.998,-24.1948,-1.70063,145.775,-33.835300000000004,-0.8995380000000001,150.91199999999998,-14.5543,-2.50171,140.637,-33.835300000000004,-21.1962,150.91199999999998,-7.10063,-25.0447,137.002,-33.835300000000004,-41.4928,150.91199999999998,-12.6934,-30.031,116.984,-22.817500000000003,-16.3715,150.647,-27.583,-30.532,158.792,-15.2975,-31.5529,152.245
1636576698323000,-25.6272,14.3356,140.149,-24.2289,-1.6756699999999998,145.899,-33.8579,-0.82603,151.051,-14.6,-2.52532,140.747,-33.8579,-21.1227,151.051,-7.10374,-24.9998,137.01,-33.858,-41.4193,151.051,-12.7598,-29.9672,117.005,-22.9676,-16.3858,150.682,-27.9224,-30.547500000000003,158.791,-15.49,-31.6445,152.14
1636576698351000,-25.796100000000003,14.4239,140.124,-24.4688,-1.75408,145.716,-34.1143,-0.98445,150.849,-14.8234,-2.5237100000000003,140.582,-34.1143,-21.2811,150.849,-7.33591,-24.7983,136.82,-34.1143,-41.5777,150.849,-12.5922,-29.9766,116.764,-23.431,-16.649,149.899,-28.6604,-31.0438,157.417,-16.125999999999998,-32.044,150.746
1636576698382000,-25.6972,14.3068,140.111,-24.4687,-2.11009,145.285,-34.1721,-1.46072,150.323,-14.7654,-2.75947,140.247,-34.1721,-21.7574,150.323,-7.5296,-24.251,136.77100000000002,-34.1721,-42.054,150.323,-12.4871,-29.8525,116.757,-23.5331,-17.1299,149.023,-29.1233,-31.7129,156.149,-16.0716,-32.5864,149.373
1636576698415000,-25.6318,14.328,140.3,-24.3668,-2.04365,145.49,-34.0994,-1.38394,150.471,-14.634200000000002,-2.70337,140.509,-34.0994,-21.6806,150.471,-7.79427,-23.8611,136.584,-34.0995,-41.9772,150.471,-12.7921,-29.5692,116.606,-23.3351,-16.9956,149.486,-28.6381,-31.5181,156.724,-15.9689,-32.3768,150.24
1636576698449000,-25.602300000000003,14.2794,140.345,-24.4188,-1.98086,145.743,-34.0427,-1.13249,150.898,-14.794900000000002,-2.82923,140.589,-34.0427,-21.4291,150.898,-7.828830000000001,-23.6595,136.54500000000002,-34.0428,-41.7258,150.898,-13.235400000000002,-29.3642,116.675,-23.381,-16.823900000000002,150.124,-28.4185,-31.1313,157.759,-16.2679,-32.2024,151.251
1636576698483000,-25.653,14.3136,140.61700000000002,-24.5302,-1.77104,146.112,-34.079,-0.757846,151.375,-14.9814,-2.78424,140.849,-34.079,-21.0545,151.375,-7.67048,-23.8196,136.661,-34.079,-41.3511,151.375,-13.149,-29.4428,116.784,-23.5603,-16.553800000000003,150.71800000000002,-28.5625,-30.702800000000003,158.615,-16.618199999999998,-31.9702,152.031
1636576698517000,-25.6336,14.3339,140.81300000000002,-24.5485,-1.7743600000000002,146.301,-34.078199999999995,-0.766048,151.603,-15.0188,-2.78267,140.998,-34.078199999999995,-21.0627,151.603,-7.45809,-24.1355,136.769,-34.0783,-41.359300000000005,151.603,-13.077099999999998,-29.6194,116.892,-23.5692,-16.57,150.874,-28.7904,-30.7096,158.898,-16.3895,-32.0217,151.998
1636576698553000,-25.372300000000003,14.2268,139.454,-24.4158,-1.51138,146.04000000000002,-33.909800000000004,-0.0361847,151.278,-14.9218,-2.98657,140.802,-33.909800000000004,-20.3328,151.278,-7.0667100000000005,-24.5029,137.29500000000002,-33.909800000000004,-40.6294,151.278,-12.7814,-29.773000000000003,117.387,-23.6156,-15.958000000000002,151.559,-29.0086,-29.442200000000003,160.495,-16.622300000000003,-31.3668,153.661
